"First","Last","Player","Season","Team","Min","Pos","Passes","PassPct","xPassPct","Score","Per100","Distance","Vertical","Touch%","Comp ($K)","Passes/96","PassPct/96","xPassPct/96","Score/96","Per100/96","Distance/96","Vertical/96","Touch%/96","extreme1","extreme2","plotnames"
"Jalil","Anibaba","Jalil Anibaba",2019,"NER",1910,"CB",646,0.68,0.674,3.66597612900655,0.567488564861696,23.8964201325407,9.63118451025057,0.0842574283685634,101.25,32.469109947644,0.679566563467492,0.673891677818875,0.184258486065251,0.567488564861696,23.8964201325407,9.63118451025057,0.0842574283685634,18,73,"Anibaba"
"Collin","Martin","Collin Martin",2019,"MIN",205,"CM",103,0.864,0.828,3.66541270911693,3.5586531156475,20.6126879829577,0.841179775280899,0.101706499635604,105,48.2341463414634,0.864077669902913,0.828491138746438,1.71648595158646,3.5586531156475,20.6126879829577,0.841179775280899,0.101706499635604,427,485,"Martin"
"Tomas","Martinez","Tomas Martinez",2019,"HOU",2447,"CAM",1034,0.809,0.805,3.62105002626771,0.350198261728019,17.8904172586015,2.52215909090909,0.103292065917357,386.804,40.5655905190029,0.808510638297872,0.805008655680592,0.142059992857254,0.350198261728019,17.8904172586015,2.52215909090909,0.103292065917357,327,325,"Martinez"
"Lucas","Rodriguez","Lucas Rodriguez",2019,"DCU",2922,"Wing",996,0.849,0.846,3.46517284959557,0.347908920642126,17.1634540504296,0.216542553191489,0.0856463921459761,298.55,32.7227926078029,0.849397590361446,0.845918501155025,0.113845514565768,0.347908920642126,17.1634540504296,0.216542553191489,0.0856463921459761,507,450,"Rodriguez"
"Chris","Pontius","Chris Pontius",2019,"LAG",762,"Wing",293,0.829,0.818,3.37009517475964,1.15020313131728,12.9210742964858,-2.10218106995885,0.0764227723014386,190,36.9133858267717,0.829351535836177,0.817849504523005,0.424578919654758,1.15020313131728,12.9210742964858,-2.10218106995885,0.0764227723014386,382,390,"Pontius"
"Joseph","Mora","Joseph Mora",2019,"DCU",1719,"FB/WB",733,0.726,0.721,3.35752677638077,0.458052766218386,15.7842161719235,1.44074248120301,0.0935740413153403,164.25,40.935427574171,0.725784447476125,0.721203919813942,0.187505858366815,0.458052766218386,15.7842161719235,1.44074248120301,0.0935740413153403,54,132,"Mora"
"Chris","Odoi-Atsem","Chris Odoi-Atsem",2019,"DCU",150,"FB/WB",72,0.806,0.759,3.34584192000329,4.64700266667124,15.6800637046438,2.4526724137931,0.101355015798929,56.25,46.08,0.805555555555556,0.759085528888843,2.14133882880211,4.64700266667124,15.6800637046438,2.4526724137931,0.101355015798929,160,319,"Odoi-Atsem"
"Francois","Affolter","Francois Affolter",2019,"SJE",97,"CB",57,0.912,0.854,3.31997978687286,5.82452594188221,21.0655565649338,3.29740384615385,0.0888361938086494,273,56.4123711340206,0.912280701754386,0.854035442335564,3.2857531911319,5.82452594188221,21.0655565649338,3.29740384615385,0.0888361938086494,524,554,"Affolter"
"Raheem","Edwards","Raheem Edwards",2019,"CHI",262,"FB/WB",135,0.8,0.777,3.14266600459814,2.32790074414677,17.9784901631241,3.43615740740741,0.112935901858075,70.25,49.4656488549618,0.8,0.776720992558532,1.15151120779169,2.32790074414677,17.9784901631241,3.43615740740741,0.112935901858075,222,308,"Edwards"
"Niko","Hansen","Niko Hansen",2019,"CLB,HOU",341,"Wing",147,0.796,0.775,3.14127343520521,2.13692070422123,17.4839932888029,-1.19816239316239,0.0999966049645569,79.163,41.3841642228739,0.795918367346939,0.774549160304726,0.884346773547509,2.13692070422123,17.4839932888029,-1.19816239316239,0.0999966049645569,211,294,"Hansen"
"Jhegson","Mendez","Jhegson Mendez",2019,"ORL",195,"CM",142,0.908,0.887,2.99178627133369,2.10689174037584,18.284184214389,2.12348837209302,0.128577076824996,NA,69.9076923076923,0.908450704225352,0.887381786821594,1.47287939511812,2.10689174037584,18.284184214389,2.12348837209302,0.128577076824996,560,550,"Mendez"
"Danilo","Silva","Danilo Silva",2019,"LAFC",252,"CB",125,0.792,0.768,2.96024450939149,2.36819560751319,19.5064496866065,6.49924242424242,0.0977830158753247,200,47.6190476190476,0.792,0.768318043924868,1.1277121940539,2.36819560751319,19.5064496866065,6.49924242424242,0.0977830158753247,191,282,"Silva"
"Shaft","Brewer","Shaft Brewer",2019,"LAFC",101,"FB/WB",73,0.89,0.85,2.93916150555015,4.02624863773993,17.9208446241111,1.09338461538461,0.115600749264116,81.667,69.3861386138614,0.89041095890411,0.85014847252671,2.79365846072093,4.02624863773993,17.9208446241111,1.09338461538461,0.115600749264116,518,543,"Brewer"
"Servando","Carrasco","Servando Carrasco",2019,"LAG",450,"CDM",162,0.84,0.821,2.92745569348334,1.80707141573045,19.6056366273138,3.71213235294118,0.0875286967058527,70.25,34.56,0.839506172839506,0.821435458682202,0.624523881276445,1.80707141573045,19.6056366273138,3.71213235294118,0.0875286967058527,394,419,"Carrasco"
"Nani","Nani","Nani",2019,"ORL",2447,"Wing",1415,0.755,0.753,2.80526701360938,0.198252085767447,17.6553471968609,1.56847521047708,0.120437735229724,2486.25,55.5128729055987,0.75547703180212,0.753494510944446,0.110055428404782,0.198252085767447,17.6553471968609,1.56847521047708,0.120437735229724,138,195,"Nani"
"Matt","Real","Matt Real",2019,"PHI",79,"FB/WB",53,0.792,0.741,2.71325355768204,5.11934633524913,16.4381234642756,-0.479166666666667,0.133667813297883,57.225,64.4050632911392,0.792452830188679,0.741259366836188,3.29711824730982,5.11934633524913,16.4381234642756,-0.479166666666667,0.133667813297883,103,286,"Real"
"Andres","Rios","Andres Rios",2019,"SJE",316,"F",150,0.84,0.823,2.55830788612365,1.7055385907491,17.1084072426523,2.94162698412699,0.0983556756330939,NA,45.5696202531646,0.84,0.822944614092509,0.77720745907554,1.7055385907491,17.1084072426523,2.94162698412699,0.0983556756330939,402,425,"Rios"
"Olivier","Mbaizo","Olivier Mbaizo",2019,"PHI",215,"FB/WB",112,0.714,0.692,2.52715475298465,2.25638817230772,15.0681007993569,-3.619625,0.0923547555107263,70.875,50.0093023255814,0.714285714285714,0.691721832562637,1.12840398272803,2.25638817230772,15.0681007993569,-3.619625,0.0923547555107263,27,106,"Mbaizo"
"John","Nelson","John Nelson",2019,"FCD",510,"FB/WB",325,0.791,0.783,2.51417378988116,0.77359193534805,17.9963785057637,0.119027237354086,0.108141455032122,113,61.1764705882353,0.790769230769231,0.78303331141575,0.47325624280116,0.77359193534805,17.9963785057637,0.119027237354086,0.108141455032122,246,277,"Nelson"
"Diego","Rossi","Diego Rossi",2019,"LAFC",3078,"Wing",1090,0.801,0.799,2.46251131035385,0.225918468839803,15.3524276786383,-3.02187857961054,0.0726292688025123,1052,33.9961013645224,0.800917431192661,0.798658246504263,0.0768034716679564,0.225918468839803,15.3524276786383,-3.02187857961054,0.0726292688025123,310,311,"Rossi"
"Chris","Duvall","Chris Duvall",2019,"HOU",96,"FB/WB",59,0.797,0.756,2.41603717207909,4.09497825776116,16.7988001965434,0.513829787234042,0.124567474048443,160,59,0.796610169491525,0.755660386913914,2.41603717207909,4.09497825776116,16.7988001965434,0.513829787234042,0.124567474048443,144,298,"Duvall"
"Brendan","McDonough","Brendan McDonough",2019,"VAN",68,"CB",34,0.912,0.845,2.27483229339123,6.69068321585655,22.3693524190381,1.52467741935484,0.100840336134454,56.25,48,0.911764705882353,0.844857873723787,3.21152794361115,6.69068321585655,22.3693524190381,1.52467741935484,0.100840336134454,503,553,"McDonough"
"Jesus","Medina","Jesus Medina",2019,"NYC",803,"Wing",312,0.84,0.833,2.25543501228094,0.722895837269533,17.367618319462,0.0838358778625948,0.0821153051238306,870.833,37.3001245330012,0.83974358974359,0.832514631370894,0.269641047545418,0.722895837269533,17.367618319462,0.0838358778625948,0.0821153051238306,443,422,"Medina"
"Paul","Marie","Paul Marie",2019,"SJE",392,"FB/WB",173,0.746,0.733,2.2040614457801,1.27402395709832,16.9839704291451,0.72031007751938,0.0945313656959166,57.225,42.3673469387755,0.745664739884393,0.73292450031341,0.539770149986964,1.27402395709832,16.9839704291451,0.72031007751938,0.0945313656959166,78,172,"Marie"
"Michael","Salazar","Michael Salazar",2019,"HOU",185,"Wing",52,0.827,0.785,2.19353081285953,4.21832848626833,14.7864647252325,-3.81104651162791,0.0644205666626204,NA,26.9837837837838,0.826923076923077,0.784739792060394,1.13826463802441,4.21832848626833,14.7864647252325,-3.81104651162791,0.0644205666626204,258,383,"Salazar"
"Donovan","Pines","Donovan Pines",2019,"DCU",853,"CB",336,0.801,0.794,2.09869022667408,0.624610186510144,19.6462408712555,3.69923791821561,0.0880361615709239,102,37.8147713950762,0.800595238095238,0.794349136230137,0.23619491413917,0.624610186510144,19.6462408712555,3.69923791821561,0.0880361615709239,298,310,"Pines"
"Ali","Adnan","Ali Adnan",2019,"VAN",2597,"FB/WB",1476,0.75,0.749,2.07875105552381,0.140836792379662,18.0807781092966,0.537497741644083,0.124210505133938,547.333,54.561417019638,0.75,0.748591632076203,0.076842549607349,0.140836792379662,18.0807781092966,0.537497741644083,0.124210505133938,124,182,"Adnan"
"Edgar","Castillo","Edgar Castillo",2019,"NER",1802,"FB/WB",949,0.745,0.743,1.98301419615746,0.208958292535033,16.6252755734288,4.79958274398868,0.117401157502455,250,50.5571587125416,0.744994731296101,0.742905148370751,0.105643375599954,0.208958292535033,16.6252755734288,4.79958274398868,0.117401157502455,105,169,"Castillo"
"Brek","Shea","Brek Shea",2019,"ATL",987,"FB/WB",600,0.792,0.788,1.94230341166253,0.323717235277088,17.4711142998913,-0.453221052631579,0.103137938708962,225,58.3586626139818,0.791666666666667,0.788429494313896,0.188917049158665,0.323717235277088,17.4711142998913,-0.453221052631579,0.103137938708962,273,281,"Shea"
"Przemyslaw","Frankowski","Przemyslaw Frankowski",2019,"CHI",2478,"Wing",1031,0.76,0.759,1.93092981353396,0.187287081817067,17.1072365662023,-1.30929846938776,0.0938406900576169,661.688,39.9418886198547,0.760426770126091,0.75855389930792,0.0748059976187491,0.187287081817067,17.1072365662023,-1.30929846938776,0.0938406900576169,155,209,"Frankowski"
"Corben","Bone","Corben Bone",2019,"CIN",200,"CAM",100,0.87,0.853,1.73028337955475,1.73028337955475,15.5060924853806,-2.06735632183908,0.10307216799333,70.25,48,0.87,0.852697166204452,0.830536022186282,1.73028337955475,15.5060924853806,-2.06735632183908,0.10307216799333,522,505,"Bone"
"Sebastian","Saucedo","Sebastian Saucedo",2019,"RSL",1273,"Wing",532,0.773,0.769,1.64469707943502,0.309153586359967,19.49755702153,-0.656143552311436,0.114538934210114,123,40.1194029850746,0.772556390977444,0.769464855113844,0.124030573154566,0.309153586359967,19.49755702153,-0.656143552311436,0.114538934210114,196,232,"Saucedo"
"Javier","Perez","Javier Perez",2019,"LAFC",16,"sub",21,0.952,0.877,1.58370923995972,7.54147257123674,21.0923086491211,7.73375,0.172284644194757,56.25,126,0.952380952380952,0.876966226668585,9.50225543975829,7.54147257123674,21.0923086491211,7.73375,0.172284644194757,553,561,"Perez"
"Bryan","Reynolds","Bryan Reynolds",2019,"FCD",158,"Wing",62,0.774,0.749,1.56065012514591,2.51717762120308,16.4727615630472,-0.936770833333334,0.0998461375956954,70.25,37.6708860759494,0.774193548387097,0.749021772175066,0.948243114012705,2.51717762120308,16.4727615630472,-0.936770833333334,0.0998461375956954,126,234,"Reynolds"
"Siad","Haji","Siad Haji",2019,"SJE",61,"sub",25,0.76,0.702,1.45972564816475,5.838902592659,14.8882981374089,-0.841315789473683,0.082998157388052,104,39.344262295082,0.76,0.70161097407341,2.2972731512101,5.838902592659,14.8882981374089,-0.841315789473683,0.082998157388052,33,208,"Haji"
"Rodney","Wallace","Rodney Wallace",2019,"SKC",26,"FB/WB",6,1,0.761,1.43137022852898,23.8561704754829,19.9155242526355,3.58416666666666,0.0414284173049951,360,22.1538461538462,1,0.761438295245171,5.28505930533776,23.8561704754829,19.9155242526355,3.58416666666666,0.0414284173049951,169,567,"Wallace"
"Carlos","Gruezo","Carlos Gruezo",2019,"FCD",851,"CM",575,0.883,0.881,1.4225860387087,0.247406267601513,18.4973809375515,-0.267578740157481,0.11129383184645,1025.75,64.8648648648649,0.883478260869565,0.88100419819355,0.160479741146927,0.247406267601513,18.4973809375515,-0.267578740157481,0.11129383184645,556,532,"Gruezo"
"Diedie","Traore","Diedie Traore",2019,"LAG",238,"FB/WB",117,0.744,0.732,1.39717468619347,1.19416639845595,16.2406644008809,1.68137931034483,0.110046727018651,56.25,47.1932773109244,0.743589743589744,0.731648079605184,0.563566259977196,1.19416639845595,16.2406644008809,1.68137931034483,0.110046727018651,73,165,"Traore"
"Jaylin","Lindsey","Jaylin Lindsey",2019,"SKC",92,"FB/WB",39,0.872,0.837,1.35503804683686,3.47445653035091,20.1840899417834,-1.45779411764706,0.107353730542136,NA,40.695652173913,0.871794871794872,0.837050306491363,1.41395274452541,3.47445653035091,20.1840899417834,-1.45779411764706,0.107353730542136,465,508,"Lindsey"
"Daniel","Kinumbe","Daniel Kinumbe",2019,"MTL",67,"FB/WB",34,0.824,0.784,1.33591958880424,3.92917526118896,15.1402818407222,-4.95732142857143,0.093192573716782,60.166,48.7164179104478,0.823529411764706,0.784237659152816,1.91415344067474,3.92917526118896,15.1402818407222,-4.95732142857143,0.093192573716782,252,372,"Kinumbe"
"Ezequiel","Barco","Ezequiel Barco",2019,"ATL",1029,"Wing",489,0.793,0.791,1.24255219101909,0.254100652560141,17.1410181197948,0.490231958762887,0.0929659171002795,1425,45.6209912536443,0.793456032719836,0.790915026194235,0.115923236479915,0.254100652560141,17.1410181197948,0.490231958762887,0.0929659171002795,281,288,"Barco"
"Jordan","Hamilton","Jordan Hamilton",2019,"TOR,CLB",743,"F",142,0.852,0.843,1.22462901473045,0.862414799105948,13.7277740414788,-4.67698347107438,0.0591066592142466,137.659,18.3472409152086,0.852112676056338,0.843488528065279,0.158229320880381,0.862414799105948,13.7277740414788,-4.67698347107438,0.0591066592142466,496,458,"Hamilton"
"Jasser","Khmiri","Jasser Khmiri",2019,"VAN",96,"CB",19,0.842,0.778,1.2172008305788,6.40632016094107,19.645322729053,11.859375,0.0788530465949821,NA,19,0.842105263157895,0.778042061548484,1.2172008305788,6.40632016094107,19.645322729053,11.859375,0.0788530465949821,227,431,"Khmiri"
"Anthony","Fontana","Anthony Fontana",2019,"PHI",156,"CAM",71,0.887,0.872,1.11993053555489,1.57736695148576,15.3774798901994,-0.593253968253968,0.106787030270785,70.26,43.6923076923077,0.887323943661972,0.871550274147114,0.689188021879932,1.57736695148576,15.3774798901994,-0.593253968253968,0.106787030270785,545,537,"Fontana"
"Emmanuel","Boateng","Emmanuel Boateng",2019,"LAG,DCU",1027,"Wing",293,0.73,0.727,1.11932588741183,0.382022487171274,14.8374716813302,-1.24081775700935,0.0675958020888557,185,27.3885102239533,0.73037542662116,0.726555201749448,0.104630267956705,0.382022487171274,14.8374716813302,-1.24081775700935,0.0675958020888557,64,141,"Boateng"
"Emerson","Hyndman","Emerson Hyndman",2019,"ATL",1059,"CM",442,0.835,0.832,1.11547873914241,0.252370755462084,16.0826829274591,1.37470189701897,0.0767849880445345,NA,40.0679886685552,0.834841628959276,0.832317921404655,0.101119885701295,0.252370755462084,16.0826829274591,1.37470189701897,0.0767849880445345,442,401,"Hyndman"
"Thomas","McCabe","Thomas McCabe",2019,"CIN",272,"CM",136,0.875,0.867,1.06005866825581,0.779454903129273,20.016798679208,2.6227731092437,0.103356305745146,56.25,48,0.875,0.867205450968707,0.374138353502051,0.779454903129273,20.016798679208,2.6227731092437,0.103356305745146,538,516,"McCabe"
"Amando","Moreno","Amando Moreno",2019,"CHI",101,"sub",24,0.875,0.832,1.02960468828678,4.29001953452826,14.4571611635165,0.125952380952381,0.0745536775230682,72.75,22.8118811881188,0.875,0.832099804654717,0.978634159163673,4.29001953452826,14.4571611635165,0.125952380952381,0.0745536775230682,439,515,"Moreno"
"Erik","Holt","Erik Holt",2019,"RSL",396,"CB",142,0.775,0.768,0.883247181773185,0.62200505758675,22.0904985433704,6.29886363636364,0.0844174712749148,70.25,34.4242424242424,0.774647887323944,0.768427836748076,0.214120528914711,0.62200505758675,22.0904985433704,6.29886363636364,0.0844174712749148,192,236,"Holt"
"Modou","Jadama","Modou Jadama",2019,"POR",99,"FB/WB",43,0.767,0.748,0.824568510055541,1.91760118617568,19.1386655019727,-1.84,0.0887750746905677,70.25,41.6969696969697,0.767441860465116,0.74826584860336,0.799581585508404,1.91760118617568,19.1386655019727,-1.84,0.0887750746905677,122,220,"Jadama"
"Ryan","Telfer","Ryan Telfer",2019,"TOR",9,"FB/WB",3,1,0.732,0.804155260324478,26.8051753441493,18.1436517463001,-8.62499999999999,0.0663556246759979,70.25,32,1,0.731948246558507,8.57765611012777,26.8051753441493,18.1436517463001,-8.62499999999999,0.0663556246759979,74,563,"Telfer"
"Marquinhos","Pedroso","Marquinhos Pedroso",2019,"FCD,DCU",429,"FB/WB",220,0.741,0.738,0.735581952147186,0.334355432794176,16.7855500747963,-2.65840490797546,0.0859345291469355,375,49.2307692307692,0.740909090909091,0.737565536581149,0.16460575152944,0.334355432794176,16.7855500747963,-2.65840490797546,0.0859345291469355,90,161,"Pedroso"
"Grant","Lillard","Grant Lillard",2019,"CHI",221,"CB",98,0.776,0.768,0.707850798964495,0.72229673363724,20.9187606463435,5.52453947368421,0.0995422428415035,97.5,42.5701357466063,0.775510204081633,0.76828723674526,0.307482700002677,0.72229673363724,20.9187606463435,5.52453947368421,0.0995422428415035,190,238,"Lillard"
"Justin","Haak","Justin Haak",2019,"NYC",9,"sub",1,1,0.588,0.412446916103363,41.2446916103363,9.32471983493338,9.2,0.0281071585419412,56.25,10.6666666666667,1,0.587553083896637,4.39943377176921,41.2446916103363,9.32471983493338,9.2,0.0281071585419412,3,562,"Haak"
"Luis","Arriaga","Luis Arriaga",2019,"RSL",6,"sub",3,1,0.865,0.40395313501358,13.4651045004527,15.164285409938,6.785,0.106135986733002,56.25,48,1,0.865348954995473,6.46325016021728,13.4651045004527,15.164285409938,6.785,0.106135986733002,536,565,"Arriaga"
"Victor","Rodriguez","Victor Rodriguez",2019,"SEA",1173,"Wing",583,0.75,0.749,0.362401377409699,0.0621614712538077,15.4090195790073,1.45736842105263,0.100443537762133,1087.5,47.7135549872123,0.749571183533448,0.74894956882091,0.0296594477675457,0.0621614712538077,15.4090195790073,1.45736842105263,0.100443537762133,125,179,"Rodriguez"
"Thomas","Chacon","Thomas Chacon",2019,"MIN",90,"Wing",24,0.833,0.82,0.315298408269882,1.31374336779118,15.6879282879345,-3.611,0.0747813477759684,NA,25.6,0.833333333333333,0.820195899655422,0.336318302154541,1.31374336779118,15.6879282879345,-3.611,0.0747813477759684,388,399,"Chacon"
"Akeem","Ward","Akeem Ward",2019,"DCU",49,"FB/WB",9,0.667,0.636,0.276006206870078,3.06673563188976,14.0769208728956,3.25833333333333,0.0581935744594868,70.25,17.6326530612245,0.666666666666667,0.635999310347769,0.540746854276072,3.06673563188976,14.0769208728956,3.25833333333333,0.0581935744594868,8,57,"Ward"
"Marco","Fabian","Marco Fabian",2019,"PHI",1341,"CAM",779,0.832,0.831,0.269595302641435,0.0346078694019814,17.7460089315815,0.901010802469135,0.115086065911732,2274.087,55.7673378076063,0.83183568677792,0.831489608083901,0.0192998874374181,0.0346078694019814,17.7460089315815,0.901010802469135,0.115086065911732,434,393,"Fabian"
