"First","Last","Player","Season","Team","Games","Minutes","Pos","NumChains/96","TeamChain%","ChainShot%","PlayerShot%","PlayerKP%","xB/96","xGChain/96","xB%","xB% (0)","Comp ($K)"
"Bill","Poni Tuiloma","Bill Poni Tuiloma",2018,"POR",13,781,"CB",21.3879641485275,0.185733823601107,0.195402298850575,0.0632183908045977,0.00574712643678161,0.373923229239869,0.440631433060226,0.848607705181035,0.846680347818834,75
"Marco","Farfan","Marco Farfan",2018,"POR",11,562,"FB/WB",24.7686832740214,0.211369678831835,0.137931034482759,0,0.0275862068965517,0.373750654911898,0.390715149318277,0.956580914674081,0.949327991500104,64.5
"Allan","Cruz","Allan Cruz",2020,"CIN",2,194,"CM",20.7835051546392,0.112953832362169,0.261904761904762,0.0952380952380952,0.0238095238095238,0.372858097203072,0.71617779716639,0.520622251455313,0,NA
"Tommy","Smith","Tommy Smith",2018,"COL",33,3212,"CB",26.2117061021171,0.169671695050974,0.152793614595211,0.0330672748004561,0.0102622576966933,0.37145038031667,0.495071989901064,0.750295690109435,0.62024400932474,639.99996
"Alberth","Elis","Alberth Elis",2018,"HOU",30,2587,"Wing",20.2613065326633,0.148797844793121,0.368131868131868,0.177655677655678,0.0549450549450549,0.371385444317131,1.15158483290365,0.322499423147756,0.327459486826183,650.34
"Aljaz","Struna","Aljaz Struna",2020,"HOU",2,190,"CB",33.8526315789474,0.195679951323395,0.134328358208955,0.0149253731343284,0,0.370831019372769,0.413036848860699,0.897815825381323,0.829645309892352,NA
"Oniel","Fisher","Oniel Fisher",2020,"DCU",1,58,"FB/WB",33.1034482758621,0.413793103448276,0.1,0,0,0.37040314121249,0.37040314121249,1,NA,NA
"Scott","Sutter","Scott Sutter",2018,"ORL",19,1664,"FB/WB",29.9423076923077,0.204421072998148,0.177263969171484,0.0327552986512524,0.0154142581888247,0.370304591875741,0.481034719055537,0.769808450838635,0.668500713470641,225
"Cristian","Techera","Cristian Techera",2018,"VAN",21,1443,"Wing",18.1621621621622,0.141365976799631,0.333333333333333,0.157509157509158,0.0695970695970696,0.368087554057781,0.891591192967089,0.412843416311503,0.381328886788237,412
"Michael","Ciani","Michael Ciani",2018,"LAG",21,1737,"CB",22.9913644214162,0.150410795280293,0.139423076923077,0.0120192307692308,0.00240384615384615,0.36711053166327,0.403671415032816,0.909429099985756,0.988062778473484,620
"Brad","Smith","Brad Smith",2018,"SEA",6,474,"FB/WB",30.5822784810127,0.199016996622642,0.152317880794702,0.0198675496688742,0.0132450331125828,0.366407214273753,0.52059993512407,0.703817249201982,0.909485687864805,564.36467
"Lewis","Morgan","Lewis Morgan",2020,"MIA",2,184,"Wing",19.304347826087,0.114226910213532,0.351351351351351,0.135135135135135,0.135135135135135,0.365709380947243,1.20364662747926,0.303834508067481,0.130672389983814,NA
"Rodrigo","Pacheco","Rodrigo Pacheco",2018,"LAFC",1,25,"sub",30.72,0.374634146341463,0.125,0,0,0.365638107822217,0.365638107822217,1,NA,99.99996
"Bradley","Wright-Phillips","Bradley Wright-Phillips",2018,"NYRB",32,2702,"F",17.6935603256847,0.101142181211488,0.343373493975904,0.15863453815261,0.0742971887550201,0.364809493917051,1.06469139235184,0.342643414361797,0.250928927267441,1635
"Joseph","Mora","Joseph Mora",2020,"DCU",2,144,"FB/WB",22,0.178861788617886,0.151515151515152,0,0,0.364596320896132,0.364596320896132,1,1,NA
"Andrew","Farrell","Andrew Farrell",2018,"NER",31,2883,"FB/WB",29.6690946930281,0.174789421414647,0.169472502805836,0.0134680134680135,0.0325476992143659,0.363982242588883,0.425994280557144,0.854429881342169,0.801652499508071,267.6
"Tesho","Akindele","Tesho Akindele",2020,"ORL",2,179,"Wing",19.8435754189944,0.168165893381309,0.189189189189189,0.027027027027027,0,0.363738757857523,0.401329622006535,0.906334189933282,0.872606533429796,NA
"Christopher","Wehan","Christopher Wehan",2018,"SJE",6,213,"Wing",22.5352112676056,0.151752264428321,0.24,0.06,0.1,0.362857760878265,0.6641831538689,0.546321837229084,0.275399319020346,57.992
"Antonio","Carlos","Antonio Carlos",2020,"ORL",2,189,"CB",26.9206349206349,0.228140973903686,0.150943396226415,0,0,0.361208966601643,0.361208966601643,1,1,NA
"Sal","Zizzo","Sal Zizzo",2018,"ATL",6,199,"FB/WB",17.3668341708543,0.209238965913907,0.166666666666667,0,0.0277777777777778,0.360842766417413,0.541535829030844,0.66633221122819,0.656211518352379,129.99996
"Jonathan","Spector","Jonathan Spector",2018,"ORL",13,1129,"CB",25.1691762621789,0.188914140535985,0.172297297297297,0.0135135135135135,0.0101351351351351,0.35956246109363,0.494847456585377,0.726612729455536,0.80963219268441,636.9415
"Kim","Kee-Hee","Kim Kee-Hee",2018,"SEA",29,2599,"CB",24.4894190073105,0.178082535409229,0.14027149321267,0.0120663650075415,0.0105580693815988,0.358502905223258,0.389870495305712,0.919543565209114,0.874256526503947,632.004
"Cristian","Penilla","Cristian Penilla",2018,"NER",33,2991,"Wing",21.0551654964895,0.132397191574724,0.32469512195122,0.141768292682927,0.0625,0.355737879880226,0.751855339787109,0.473146709287128,0.440152521440728,550.00004
"Steven","Birnbaum","Steven Birnbaum",2020,"DCU",2,202,"CB",31.3663366336634,0.192431513089959,0.121212121212121,0.0303030303030303,0,0.355181477410573,0.355181477410573,1,1,NA
"Baggio","Husidic","Baggio Husidic",2018,"LAG",7,233,"CM",25.5450643776824,0.213638531235098,0.145161290322581,0.0161290322580645,0,0.353722700929177,0.407807746886792,0.867376119334415,0.944701105864444,174.99996
"Jimmy","Ockford","Jimmy Ockford",2018,"SJE",15,1166,"CB",24.041166380789,0.182683635112379,0.164383561643836,0.0308219178082192,0.0102739726027397,0.353233854692685,0.462041380111303,0.764506968201836,0.71032479408946,67.5
"Brek","Shea","Brek Shea",2018,"VAN",28,1676,"Wing",21.7661097852029,0.184514403265419,0.223684210526316,0.0631578947368421,0.0394736842105263,0.352917361696082,0.496830862130493,0.710337035390102,0.706308768354948,745
"Brandon","Bye","Brandon Bye",2018,"NER",24,1590,"FB/WB",26.022641509434,0.180087484494353,0.17169373549884,0.0278422273781903,0.0162412993039443,0.351776237742391,0.429112329210125,0.819776580155392,0.862094597095243,57.76082
"Khiry","Shelton","Khiry Shelton",2020,"SKC",2,192,"Wing",27,0.164634146341463,0.277777777777778,0.037037037037037,0.12962962962963,0.351098865214301,0.717398238527076,0.489405808878425,0.455954733964997,NA
"Fatai","Alashe","Fatai Alashe",2018,"SJE",12,412,"CM",26.3300970873786,0.244174006992692,0.106194690265487,0,0.00884955752212389,0.350715427579953,0.382707166004936,0.916406743153144,0.826324397594197,124.2425
"Michael","de Leeuw","Michael de Leeuw",2018,"CHI",9,472,"Wing",16.271186440678,0.129593520323984,0.225,0.1125,0.0375,0.350616362224445,0.646609903829737,0.542237847190117,0.471684075056955,589.2125
"Nick","Lima","Nick Lima",2020,"SJE",2,145,"FB/WB",31.7793103448276,0.182639714625446,0.166666666666667,0.0416666666666667,0,0.350377448036169,0.350377448036169,1,1,NA
"Ezequiel","Barco","Ezequiel Barco",2020,"ATL",2,195,"CAM",28.0615384615385,0.194871794871795,0.175438596491228,0.105263157894737,0.0175438596491228,0.349376118405958,0.826638010300524,0.42264705234029,0.34501055641437,NA
"Dairon","Asprilla","Dairon Asprilla",2018,"POR",16,770,"Wing",19.9480519480519,0.164520016066408,0.35625,0.15,0.0375,0.348850036190823,0.759795931116699,0.459136489028187,0.42015218018445,193.75
"Andreas","Ivan","Andreas Ivan",2018,"NYRB",9,239,"Wing",14.4602510460251,0.13670405400654,0.333333333333333,0.166666666666667,0.0555555555555556,0.348476682144223,0.539934635630603,0.645405312324942,0.921117387659571,NA
"Nick","DePuy","Nick DePuy",2020,"LAG",2,193,"CB",21.3886010362694,0.136233127619551,0.209302325581395,0.0465116279069767,0,0.347952644482731,0.413748401281168,0.840976408380791,1,NA
"Graham","Smith","Graham Smith",2018,"SKC",2,191,"CB",29.151832460733,0.176677772489291,0.120689655172414,0.0172413793103448,0,0.347065771720278,0.372311520939994,0.932191866757234,1,54.50004
"Raul","Ruidiaz","Raul Ruidiaz",2018,"SEA",14,1150,"F",19.5339130434783,0.139956388233723,0.354700854700855,0.188034188034188,0.0341880341880342,0.346584493546202,0.9308689464225,0.372323617495448,0.359300155236298,2000.004
"Jordy","Delem","Jordy Delem",2018,"SEA",16,938,"CDM",20.6737739872068,0.184278765345576,0.133663366336634,0.0148514851485149,0.00495049504950495,0.345976767889313,0.396381914613996,0.872836915948176,0.980209755776595,67.5
"Adam","Jahn","Adam Jahn",2020,"ATL",2,125,"F",17.664,0.161315068493151,0.130434782608696,0,0.0434782608695652,0.34384918215032,0.36418003820107,0.944173612174963,1,NA
"Guram","Kashia","Guram Kashia",2018,"SJE",12,1148,"CB",30.2717770034843,0.204308956154,0.143646408839779,0.0165745856353591,0.0110497237569061,0.342431427950504,0.453192460844696,0.755598244755116,0.686836911947206,549.99996
"Chris","Mueller","Chris Mueller",2018,"ORL",32,2175,"Wing",20.7448275862069,0.139168654666378,0.236170212765957,0.0702127659574468,0.0382978723404255,0.34193810305582,0.655387913167995,0.521733916945416,0.596102746557258,98.74996
"Giles","Barnes","Giles Barnes",2018,"COL",12,604,"F",21.7748344370861,0.194853104582426,0.226277372262774,0.0364963503649635,0.0437956204379562,0.341506862250391,0.448238193872724,0.761887021049707,0.295145934062717,200.00004
"Gerso","Gerso","Gerso",2020,"SKC",2,46,"Wing",29.2173913043478,0.356309650053022,0.285714285714286,0.142857142857143,0.0714285714285714,0.341394855361147,0.659908219865445,0.517336873650032,NA,NA
"Alexander","Callens","Alexander Callens",2020,"NYC",2,197,"CB",28.751269035533,0.174250115366867,0.11864406779661,0,0,0.341319508560857,0.341319508560857,1,1,NA
"Ola","Kamara","Ola Kamara",2018,"LAG",31,2865,"F",18.1947643979058,0.117605858285046,0.320441988950276,0.121546961325967,0.0626151012891344,0.341112253448569,0.964228153499309,0.35376715791862,0.431364842941478,925
"Jose","Aja","Jose Aja",2018,"VAN",17,1637,"CB",22.6951740989615,0.159034608277966,0.124031007751938,0.0129198966408269,0.00775193798449612,0.34018452277968,0.367855321931374,0.924778037717624,0.963919099139961,240
"Johan","Kappelhof","Johan Kappelhof",2018,"CHI",29,2764,"CB",25.2850940665702,0.163129639139163,0.123626373626374,0.00686813186813187,0.0151098901098901,0.338584892353207,0.372523323678977,0.90889582163447,0.940585000056792,595
"Kemar","Lawrence","Kemar Lawrence",2018,"NYRB",28,2607,"FB/WB",21.7997698504028,0.120203536000645,0.146959459459459,0.0253378378378378,0.0185810810810811,0.33835005080725,0.444164884340758,0.761766773412172,0.788165808130438,255.6
"Roman","Torres","Roman Torres",2018,"SEA",12,751,"CB",25.8215712383489,0.171098208095078,0.143564356435644,0.0346534653465347,0.00495049504950495,0.337804866294013,0.44258411226504,0.763255744914132,0.508867199967635,645.00004
"Aleksandar","Katai","Aleksandar Katai",2020,"LAG",2,117,"Wing",27.0769230769231,0.232419940574447,0.303030303030303,0.212121212121212,0.0303030303030303,0.337155958159659,0.735688551475564,0.458286264593119,0.557971715197736,NA
"Kei","Kamara","Kei Kamara",2020,"COL",2,192,"F",18,0.103448275862069,0.416666666666667,0.166666666666667,0.0555555555555556,0.336921249589181,0.469232263162103,0.718026606522549,0.813220085695364,NA
"Danny","Wilson","Danny Wilson",2018,"COL",23,2079,"CB",24.6118326118326,0.169736776633328,0.142589118198874,0.0131332082551595,0.0075046904315197,0.336833670324511,0.370465100069473,0.90921835892597,0.874282877716651,540
"Shane","O'Neill","Shane O'Neill",2018,"ORL",13,1193,"CB",25.5892707460184,0.169638204843569,0.144654088050314,0.0188679245283019,0.00314465408805031,0.334745990524824,0.352542053775348,0.949520736434285,1,79.49992
"Christian","Ramirez","Christian Ramirez",2018,"LAFC,MIN",27,1723,"F",15.3221125943122,0.10770555585692,0.316363636363636,0.156363636363636,0.0327272727272727,0.334727130332619,0.683273981900015,0.489887130491675,0.48724922800153,641.25004
"Dominique","Badji","Dominique Badji",2018,"COL,FCD",26,2061,"F",15.7903930131004,0.116501197031956,0.36283185840708,0.171091445427729,0.0353982300884956,0.334309514519551,0.773833369618237,0.432017444122989,0.429581857531831,168.75004
"David","Milinkovic","David Milinkovic",2020,"VAN",2,156,"Wing",14.1538461538462,0.0895813047711782,0.260869565217391,0.0434782608695652,0.130434782608696,0.334307215566659,0.887225763858006,0.376800617368188,0.692440512154004,NA
"Kelyn","Rowe","Kelyn Rowe",2018,"NER",27,1714,"Wing",26.828471411902,0.186885636770215,0.227557411273486,0.0688935281837161,0.0501043841336117,0.333077001465064,0.613704770725575,0.542731647777923,0.550326982276118,258
"Patrick","Seagrist","Patrick Seagrist",2020,"NYRB",2,191,"FB/WB",21.1099476439791,0.103480135509701,0.119047619047619,0,0,0.332774403311329,0.332774403311329,1,1,NA
"Emiliano","Insua","Emiliano Insua",2020,"LAG",2,193,"FB/WB",23.3782383419689,0.148905976700439,0.234042553191489,0,0.0851063829787234,0.332641897802205,0.508387054894883,0.65430835541433,0.63171190639413,NA
"Ariel","Lassiter","Ariel Lassiter",2018,"LAG",5,105,"F",21.0285714285714,0.273098330241187,0.347826086956522,0.260869565217391,0.0434782608695652,0.331183642537139,0.657705095471391,0.503544285755871,0.437319878554956,67.5
"Mauricio","Pineda","Mauricio Pineda",2020,"CHI",2,194,"CDM",32.1649484536082,0.172005071944429,0.153846153846154,0.0307692307692308,0,0.330431707622571,0.359146183953149,0.920047942554992,0.890010389064762,NA
"Stefano","Pinho","Stefano Pinho",2018,"ORL",23,709,"F",14.7588152327221,0.137319073767237,0.321100917431193,0.155963302752294,0.018348623853211,0.325765042756098,0.706727026995534,0.460948895843142,0.312732056657141,183.33333
"Michael","Boxall","Michael Boxall",2020,"MIN",2,193,"CB",14.4248704663212,0.0955289434855711,0.241379310344828,0.0344827586206897,0.0344827586206897,0.325523135530176,0.436084525610614,0.746467981349194,0.558736403157742,NA
"Saad","Abdul-Salaam","Saad Abdul-Salaam",2018,"NYC",4,297,"FB/WB",35.8787878787879,0.219778179961947,0.108108108108108,0.00900900900900901,0.00900900900900901,0.325331931094065,0.417445112993543,0.779340615011818,1,120.23
"Carter","Manley","Carter Manley",2018,"MIN",8,548,"FB/WB",23.6496350364963,0.170141259255369,0.103703703703704,0,0.0148148148148148,0.322428907814251,0.340904878368197,0.945803150009512,0.882588175365857,54.50004
"Djordje","Mihailovic","Djordje Mihailovic",2018,"CHI",9,589,"CAM",27.7079796264856,0.226290214735363,0.188235294117647,0.0529411764705882,0.0647058823529412,0.322252080363128,0.603626398077979,0.533860151559339,0.491497969521641,96.00004
"Luis","Solignac","Luis Solignac",2018,"CHI",11,740,"Wing",16.9945945945946,0.1261407156144,0.259541984732824,0.0916030534351145,0.0381679389312977,0.321360588662152,0.703997072186318,0.45648000731614,0.272753569203607,353.3125
"Keaton","Parks","Keaton Parks",2020,"NYC",2,130,"CM",20.6769230769231,0.160909907213409,0.285714285714286,0.107142857142857,0,0.320844896065026,0.451170485838483,0.711138928932259,0.826378713138245,NA
"Andres","Rios","Andres Rios",2020,"SJE",2,194,"F",16.3298969072165,0.0938499822253822,0.333333333333333,0.0909090909090909,0.151515151515152,0.320696609349842,0.631862739380958,0.507541574083054,1,NA
"Ben","Sweat","Ben Sweat",2020,"MIA",2,202,"FB/WB",24.7128712871287,0.146230007616146,0.173076923076923,0.0192307692307692,0.0384615384615385,0.320222144440985,0.40399848438142,0.792632043982271,0.880498487340904,NA
"Eric","Remedi","Eric Remedi",2020,"ATL",2,195,"CM",32.9846153846154,0.229059829059829,0.0895522388059701,0,0,0.3194097222154,0.3194097222154,1,1,NA
"C.J.","Sapong","C.J. Sapong",2018,"PHI",32,2413,"F",19.4148363033568,0.133292160846904,0.297131147540984,0.108606557377049,0.0450819672131148,0.319121994500641,0.821629036858872,0.38840155372388,0.366174733986673,525
"Donny","Toia","Donny Toia",2018,"ORL",4,251,"FB/WB",30.597609561753,0.209214424353867,0.1,0.0125,0.0125,0.318288120903489,0.352667913712204,0.90251510990373,1,125.004
"Yuya","Kubo","Yuya Kubo",2020,"CIN",2,178,"Wing",24.2696629213483,0.13190034196385,0.288888888888889,0.0888888888888889,0.111111111111111,0.317182174463283,0.418389236408251,0.75810309363166,0.774140838822918,NA
"Joel","Qwiberg","Joel Qwiberg",2018,"SJE",5,387,"FB/WB",29.2713178294574,0.187636652752932,0.135593220338983,0,0.0338983050847458,0.316221682323484,0.365650957420562,0.864818417417061,1,167.99996
"Antonio","Mlinar Delamea","Antonio Mlinar Delamea",2018,"NER",18,1620,"CB",24.1185185185185,0.156275497960163,0.135135135135135,0.0122850122850123,0,0.316166047799486,0.351350335417087,0.899859814917114,0.766589502024341,400.008
"Kevin","Molino","Kevin Molino",2018,"MIN",2,149,"CAM",27.0604026845638,0.174583243126218,0.214285714285714,0.0952380952380952,0.0238095238095238,0.314988302683789,0.651119983789353,0.483763838502756,0.388261904420668,477.504
"Francois","Affolter","Francois Affolter",2018,"SJE",9,721,"CB",22.9015256588072,0.177225907935739,0.127906976744186,0.00581395348837209,0,0.314021760713524,0.315686971101758,0.99472512158984,0.992231239853575,232.65004
"Jorge","Villafana","Jorge Villafana",2018,"POR",8,699,"FB/WB",29.1158798283262,0.20254525097966,0.150943396226415,0.00471698113207547,0.0330188679245283,0.312750740778142,0.482375304935177,0.648355621812294,0.846544097242822,617.5
"Samuel","Vines","Samuel Vines",2018,"COL",1,48,"sub",18,0.260869565217391,0.111111111111111,0,0,0.31182146980813,0.31182146980813,1,1,61.25
"Scott","Caldwell","Scott Caldwell",2020,"NER",1,46,"CDM",27.1304347826087,0.154150197628458,0.153846153846154,0,0,0.311179717753156,0.311179717753156,1,1,NA
"Angelo","Rodriguez","Angelo Rodriguez",2018,"MIN",11,925,"F",18.0583783783784,0.122694355875332,0.316091954022989,0.160919540229885,0.0632183908045977,0.310857288723632,0.768599036172479,0.404446628337787,0.270498640937258,657.18754
"Anton","Walkes","Anton Walkes",2020,"ATL",2,195,"CB",34.4615384615385,0.239316239316239,0.0714285714285714,0,0,0.309995888820668,0.309995888820668,1,1,NA
"Eric","Miller","Eric Miller",2018,"MIN",18,1250,"FB/WB",22.5792,0.165213658536585,0.142857142857143,0.00680272108843537,0.0272108843537415,0.308196807476652,0.349984378636084,0.880601610499642,0.851082175524761,105.99797
"Andres","Reyes","Andres Reyes",2020,"MIA",1,106,"CB",20.8301886792453,0.254026691210308,0.173913043478261,0.0434782608695652,0,0.308042442121429,0.371110420615211,0.830056029175277,NA,NA
"Victor","Cabrera","Victor Cabrera",2018,"MTL",13,993,"CB",27.4561933534743,0.185322177359899,0.109154929577465,0.00352112676056338,0.00704225352112676,0.307232509652295,0.309692323461258,0.992057233510113,0.978567552878285,270
"Michael","Mancienne","Michael Mancienne",2018,"NER",10,960,"CB",25.5,0.160075329566855,0.105882352941176,0.00392156862745098,0,0.306089170278517,0.321421927083302,0.952297103859965,1,1370.268
"Andres","Perea","Andres Perea",2020,"ORL",2,98,"Wing",23.5102040816327,0.199239017640955,0.291666666666667,0.125,0.125,0.30590371007035,0.470014718846248,0.650838575483883,0.575669213309062,NA
"Luis","Gil","Luis Gil",2018,"HOU",12,329,"CM",20.7173252279635,0.198410137857592,0.197183098591549,0.0563380281690141,0.028169014084507,0.305727507265699,0.527500920417215,0.579577201540977,0.436782141475001,67.5
"Jake","Mulraney","Jake Mulraney",2020,"ATL",2,179,"FB/WB",25.2067039106145,0.175046554934823,0.0851063829787234,0,0,0.305145981615901,0.305145981615901,1,1,NA
"Fernando","Meza","Fernando Meza",2020,"ATL",2,195,"CB",35.4461538461538,0.246153846153846,0.0833333333333333,0,0,0.303815542261552,0.303815542261552,1,1,NA
"Nicolas","Mezquida","Nicolas Mezquida",2020,"COL",2,52,"CAM",18.4615384615385,0.106100795755968,0.2,0.2,0,0.303445439552277,0.880509983140776,0.344624644083975,0.344624644083975,NA
"Shea","Salinas","Shea Salinas",2020,"SJE",2,80,"Wing",25.2,0.289655172413793,0.142857142857143,0,0,0.299341268716835,0.299341268716835,1,NA,NA
"Harold","Cummings","Harold Cummings",2018,"SJE",21,1990,"CB",26.5809045226131,0.171437037768696,0.127041742286751,0,0.00362976406533575,0.299189635260797,0.304877029245479,0.98134528534748,0.985699648470595,300.66267
"Mason","Toye","Mason Toye",2018,"MIN",16,424,"F",14.7169811320755,0.152310283384998,0.292307692307692,0.169230769230769,0.0307692307692308,0.296369173236733,0.818614467492502,0.362037546373376,0.58203439696133,177.99992
"Tsubasa","Endoh","Tsubasa Endoh",2020,"TOR",1,96,"Wing",24,0.157894736842105,0.291666666666667,0.125,0.166666666666667,0.295145434974552,1.05693041472749,0.279247745037831,0.643434585853714,NA
"Darren","Mattocks","Darren Mattocks",2018,"DCU",25,1402,"F",16.5706134094151,0.137766988771326,0.293388429752066,0.169421487603306,0.0413223140495868,0.293209852001556,0.838407420374098,0.349722396148075,0.575478626801157,416.66667
"Francisco","Calvo","Francisco Calvo",2020,"CHI",2,194,"CB",28.7010309278351,0.153481448811952,0.155172413793103,0,0.0172413793103448,0.292875007838557,0.366411959401228,0.799305263717807,0.759860012303089,NA
"Mauro","Manotas","Mauro Manotas",2020,"HOU",2,190,"F",17.6842105263158,0.102220870094311,0.371428571428571,0.114285714285714,0.0857142857142857,0.29268111062918,0.509547482509661,0.574394184399942,0.807084030794364,NA
"Joseph-Claude","Gyau","Joseph-Claude Gyau",2020,"CIN",1,65,"Wing",20.6769230769231,0.130866601752678,0.214285714285714,0.0714285714285714,0,0.292561930907967,0.292561930907967,1,NA,NA
"Jalil","Anibaba","Jalil Anibaba",2018,"NER",31,2887,"CB",22.9109802563214,0.137085579607405,0.164005805515239,0.0159651669085631,0.011611030478955,0.292357840729519,0.336294537790302,0.869350548036019,0.857270105759939,90
"Chad","Marshall","Chad Marshall",2018,"SEA",30,2759,"CB",23.1040231968104,0.158282871866708,0.135542168674699,0.0286144578313253,0.00451807228915663,0.292201428330632,0.415485629923762,0.703276857936694,0.858299820295489,341.25
"Daniel","Royer","Daniel Royer",2020,"NYRB",2,175,"F",28.5257142857143,0.139831932773109,0.192307692307692,0.115384615384615,0,0.291943284855083,0.734949221652513,0.397229191152359,1,NA
"Edward","Opoku","Edward Opoku",2018,"CLB",5,176,"Wing",14.1818181818182,0.110622606722451,0.307692307692308,0.0384615384615385,0.0384615384615385,0.291603233473931,0.440048317634417,0.662661852774517,0.673669033088905,96
"Shamit","Shome","Shamit Shome",2020,"MTL",2,22,"CM",17.4545454545455,0.220943613348677,0.25,0,0,0.290759328651479,0.290759328651479,1,NA,NA
"Matt","Besler","Matt Besler",2020,"SKC",2,192,"CB",32.5,0.198170731707317,0.138461538461538,0,0,0.288070234450231,0.288070234450231,1,1,NA
"Maynor","Figueroa","Maynor Figueroa",2020,"HOU",2,190,"CB",33.8526315789474,0.195679951323395,0.134328358208955,0.0447761194029851,0,0.287710791426487,0.336410023529399,0.855238462897179,1,NA
"Jeizon","Ramirez","Jeizon Ramirez",2020,"RSL",1,7,"sub",27.4285714285714,0.298136645962733,0.5,0,0,0.286911789031814,0.286911789031814,1,NA,NA
"Jeisson","Vargas","Jeisson Vargas",2018,"MTL",19,931,"F",19.7980665950591,0.160274079806614,0.302083333333333,0.140625,0.0520833333333333,0.284526281571354,0.548412284845165,0.518818212928409,0.367835667210923,200.00004
"Tosaint","Ricketts","Tosaint Ricketts",2020,"VAN",2,106,"F",19.9245283018868,0.172506738544474,0.272727272727273,0.136363636363636,0,0.283223915269126,0.713375789823819,0.397019241904849,0.560323077964924,NA
"Jordan","McCrary","Jordan McCrary",2018,"SEA",15,964,"FB/WB",22.9045643153527,0.176460433862502,0.11304347826087,0.00869565217391304,0.0130434782608696,0.282746036345328,0.288579501373707,0.979785587678232,0.982479573119758,67.5
"Raheem","Edwards","Raheem Edwards",2018,"CHI,MTL",27,1824,"Wing",21.5789473684211,0.158971781431751,0.246341463414634,0.0878048780487805,0.0512195121951219,0.279913825774126,0.619033856146669,0.452178540793423,0.455781847446335,55.6542
"Aaron","Schoenfeld","Aaron Schoenfeld",2020,"MIN",2,20,"F",9.6,0.127152317880795,0.5,0,0,0.278893074089431,0.278893074089431,1,NA,NA
"Olivier","Mbaizo","Olivier Mbaizo",2018,"PHI",1,85,"FB/WB",24.8470588235294,0.151506456241033,0.136363636363636,0,0,0.27877885074276,0.27877885074276,1,1,67.5
"Justen","Glad","Justen Glad",2018,"RSL",33,3126,"CB",29.1132437619962,0.189719005558032,0.114978902953586,0.0116033755274262,0.00632911392405063,0.277633191311675,0.318018340193629,0.873010000437819,0.936681843715964,291.7
"Jack","McBean","Jack McBean",2018,"COL",22,1132,"F",19.3356890459364,0.150952859833428,0.298245614035088,0.087719298245614,0.0833333333333333,0.277479583296238,0.660106070717665,0.420356054284674,0.372680852836069,68.90625
"Cade","Cowell","Cade Cowell",2020,"SJE",1,48,"sub",20,0.238095238095238,0.3,0.1,0,0.27685777838261,0.353659991138833,0.78283601571976,NA,NA
"Aaron","Maund","Aaron Maund",2018,"VAN",10,980,"CB",15.0857142857143,0.107448107448107,0.123376623376623,0.012987012987013,0.00649350649350649,0.276665551840212,0.29369978164608,0.942001217330168,0.950126131919739,189.4375
"Danny","Hoesen","Danny Hoesen",2018,"SJE",34,2622,"F",15.6338672768879,0.11041784117453,0.39344262295082,0.180327868852459,0.0819672131147541,0.275635096986391,0.76119460761168,0.362108578056304,0.315367851693162,518
"Paxton","Pomykal","Paxton Pomykal",2018,"FCD",5,150,"CAM",26.24,0.340779220779221,0.219512195121951,0,0.024390243902439,0.274915865462468,0.508182033508325,0.540979112473808,0.440196935897672,90
"Fabian","Herbers","Fabian Herbers",2020,"CHI",2,178,"CM",28.0449438202247,0.14997296160548,0.25,0.0769230769230769,0.0576923076923077,0.271517245056824,0.400085666802742,0.678647768680732,0.843587002606122,NA
"Emerson","Hyndman","Emerson Hyndman",2020,"ATL",2,195,"CM",31.0153846153846,0.215384615384615,0.111111111111111,0.0317460317460317,0.0317460317460317,0.270773032554173,0.360523136543859,0.751055910447046,1,NA
"Jozy","Altidore","Jozy Altidore",2020,"TOR",2,178,"F",18.3370786516854,0.107234378080032,0.411764705882353,0.205882352941176,0.0882352941176471,0.269432326218087,1.04812985639648,0.257060062332741,0.169655819558333,NA
"Maximiliano","Moralez","Maximiliano Moralez",2020,"NYC",2,183,"CM",31.4754098360656,0.264499242319879,0.2,0,0.0833333333333333,0.265483487453511,0.378608485692636,0.701208497659076,0.868080787221917,NA
"Memo","Rodriguez","Memo Rodriguez",2020,"HOU",2,163,"Wing",24.1472392638037,0.139579417709848,0.292682926829268,0.121951219512195,0.0487804878048781,0.265208461883835,0.423251668559355,0.626597557870332,0.851960094395169,NA
"Adam","Jahn","Adam Jahn",2018,"CLB",7,91,"F",16.8791208791209,0.201284235355786,0.375,0.1875,0.0625,0.262613155777621,0.846246718626383,0.31032694130134,0,97.5
"Zachary","Herivaux","Zachary Herivaux",2018,"NER",5,175,"FB/WB",19.2,0.19672131147541,0.171428571428571,0,0,0.259623712761727,0.259623712761727,1,1,83.90625
"Cristian","Martinez","Cristian Martinez",2018,"CLB",14,871,"Wing",23.0355912743972,0.174985500727923,0.220095693779904,0.0669856459330144,0.0574162679425837,0.259441706328759,0.619644962302671,0.418694126657052,0.424167393587857,73.41507
"Sheanon","Williams","Sheanon Williams",2018,"LAG",8,190,"FB/WB",17.6842105263158,0.187630880915817,0.171428571428571,0,0,0.257180737821464,0.257180737821464,1,1,72.5
"Alexander","Ring","Alexander Ring",2020,"NYC",2,197,"CDM",31.6751269035533,0.191970466082141,0.107692307692308,0.0153846153846154,0.0153846153846154,0.255464424490618,0.26741676720412,0.955304437943568,0.871253533852561,NA
