"Player" "Pos" "shots" "KP" "xG" "xA" "xPlace" "ShotDist" "KPDist" "A3Passes" "M3Passes" "D3Passes" "percChain" "xGChain" "xB" "Team" "ShotChainPerc" "KPChainPerc" "xBperc" "Vertical" "PassPct" "PassDistance" "xPassPerc" "Passes" "PassScore" "A3perc" "M3perc" "D3perc" "xGper" "xAper" "cluster"
"David Accam" "Wing" 2.38880248833593 0.97045101088647 0.230193831546714 0.119522350450375 -0.00771335956069483 19.5363252342813 20.4997192420362 12.6905132192846 9.7045101088647 0 0.152617936754795 0.805365275007113 0.390289518456179 "PHI" 0.140151515151515 0.0416666666666667 0.484611803572896 -1.36350409836066 0.734939759036145 16.2847494199818 0.769578079917434 24.7838258164852 -0.85847011129741 0.512048192771085 0.391566265060241 0 0.096363693805037 0.123161652787806 "attack"
"Lamine Sane" "CB" 0 0.131416837782341 0 0.00335256990130865 0 0 34.2961884782504 0 15.9671457905544 20.3696098562628 0.161875567190957 0.42128489018654 0.389177284522888 "ORL" 0.0105820105820106 0.00529100529100529 0.923786477009809 5.9846277665996 0.881205673758865 20.8238187803075 0.834677654787475 37.0595482546201 1.72430736426211 0 0.430851063829787 0.549645390070922 0 0.0255109615927705 "def"
"Tim Parker" "CB" 0.0342612419700214 0.0685224839400428 0.00183249458908456 0.00788599318683772 -0.00183249458908456 24.5145201870239 19.6848180949474 0 19.0835117773019 16.9935760171306 0.130566079174216 0.496015921453864 0.388419631549495 "NYRB" 0.024390243902439 0.00762195121951219 0.783078959262042 10.3021319796954 0.737827715355805 20.7219606648038 0.716910657064801 36.5910064239829 0.765376214296967 0 0.521535580524343 0.46441947565543 0.0534859358189056 0.115086213070413 "def"
"Samuel Armenteros" "F" 1.98464264619019 1.02067336089781 0.31955702329031 0.116426130092777 0.0495390147374822 15.017622121379 20.0030709536914 10.1173652694611 10.792899408284 0 0.130757905687158 0.801768947925532 0.387306850104628 "POR" 0.132686084142395 0.058252427184466 0.483065415674592 -2.24847670250896 0.7265625 15.7539574816009 0.799781106528826 21.8130177514793 -1.59711876395186 0.463822355289422 0.494791666666665 0 0.161014892985267 0.114067961948537 "attack"
"Brandon Vincent" "FB/WB" 0.319893368877041 0.479840053315561 0.0211608257715504 0.0719804941478935 -0.00176554527920245 21.8380310860743 15.8291136253299 9.92050874403816 24.535821392869 13.1796067977341 0.162023914106553 0.489159791731773 0.385953977520939 "CHI" 0.0166666666666667 0.0217948717948718 0.789014109590948 1.25439944134078 0.746351633078527 18.3630488994725 0.744888604764229 46.0326557814062 0.0673470787905057 0.215510241059029 0.533009034051424 0.286309937456567 0.0661496230629404 0.150009349262381 "B2B"
"Sam Nicholson" "CM" 1.7119341563786 0.746227709190672 0.127401219028744 0.0605227233740996 0.0396852965738022 23.0114208779931 20.7142938253127 13.2444444444444 13.0809327846365 3.65553602811951 0.147801016324838 0.60345128568849 0.384561407661246 "COL,MIN" 0.0897703549060543 0.0396659707724426 0.637270011319128 -3.07207566462168 0.739788199697428 15.9935584828734 0.754408063544538 29.0150891632373 -0.424196653078286 0.456467473524961 0.450832072617247 0.125987413223294 0.0744194620768866 0.0811048995215416 "attack"
"Jorgen Skjelvik" "CB" 0 0.104310032596885 0 0.00400050784715789 0 0 28.6247079259991 1.77640709329221 21.8694057226706 18.8453458891706 0.160658453184666 0.392475299784195 0.383996908874884 "LAG" 0.00429799426934097 0.00716332378223496 0.978397644605984 6.56506856540084 0.798652064026959 22.0620335462715 0.780065174063114 41.2720028975009 0.767118176443344 0.0430414559163489 0.529884769028131 0.456613310867734 0 0.0383520908541769 "def"
"Chris Wondolowski" "F" 1.79877800407332 0.703869653767821 0.266191717490825 0.108898109264498 -0.0394559185025663 16.4824546348288 21.3906867421975 8.25375626043406 13.0606924643585 2.93007769145394 0.131205721703063 0.797058013128348 0.381762636483969 "SJE" 0.124153498871332 0.0406320541760722 0.478964680356955 -0.471842105263158 0.734453781512605 17.3005606768724 0.788780506935065 23.2668024439919 -1.26400918783335 0.354743900899257 0.561344537815127 0.125933836353631 0.147984752364125 0.154713459632143 "attack"
"Jukka Raitala" "CB" 0 0.236647493837305 0 0.0169820969987941 0 0 35.7854785290937 4.57903494176373 22.126540673788 18.7636363636364 0.171656020418263 0.399271480849332 0.380738789363712 "MTL" 0.0120845921450151 0.0120845921450151 0.953583733438218 5.15449044585987 0.841071428571429 20.7341561817531 0.813565308175748 44.1741988496302 1.21506083194065 0.103658584898186 0.500892857142857 0.424764610389612 0 0.0717611529428209 "def"
"Lalas Abubakar" "CB" 0 0.152461619904711 0 0.00610525433566833 0 0 30.1991075769967 0 21.649550026469 28.6627845420858 0.225741507634922 0.468982508571557 0.380273309034842 "CLB" 0.0164744645799012 0.00494233937397035 0.8108475307386 4.67219444444444 0.904522613065327 21.3356482155413 0.847447515784496 50.566437268396 2.88608432623872 0 0.428140703517587 0.566834170854272 0 0.0400445327780469 "def"
"Tommy Smith" "CB" 0.179327521793275 0.209215442092154 0.016722675184394 0.0250182314327914 -0.00663308619900993 18.5051959034605 19.8363909065791 2.25330073349633 18.0821917808219 23.8804483188045 0.169671695050974 0.495071989901064 0.37145038031667 "COL" 0.0330672748004561 0.0102622576966933 0.750295690109435 6.90854008438819 0.816115702479339 20.0492697683943 0.784021184138297 43.3972602739726 1.39281416581398 0.0519226494776617 0.416666666666666 0.550275482093664 0.0932521400907528 0.119581189526973 "def"
"Alberth Elis" "Wing" 2.93158098183224 1.29880170081175 0.449385097203437 0.279690268710495 0.0191018016008538 16.1950529114955 16.5221332216286 13.7301894085814 11.4665635871666 2.27636958299264 0.148797844793121 1.15158483290365 0.371385444317131 "HOU" 0.177655677655678 0.0549450549450549 0.322499423147756 -1.65432048681542 0.696327683615819 14.1747493465932 0.741793491980219 26.2729029764206 -1.1945187719024 0.522598870056498 0.436440677966101 0.0866432455155654 0.153291039882027 0.215344858676801 "attack"
"Scott Sutter" "FB/WB" 0.519230769230769 0.519230769230769 0.0229240315687875 0.0754838584984452 0.00516675402024176 26.6909078647478 15.5232747545657 13.7884615384615 20.3653846153846 14.0192307692308 0.204421072998148 0.481034719055537 0.370304591875741 "ORL" 0.0327552986512524 0.0154142581888247 0.769808450838635 1.97413843888071 0.813173652694611 18.0560637677302 0.769529476023452 48.1730769230769 2.10247428002409 0.286227544910179 0.422754491017964 0.291017964071857 0.0441499867250722 0.14537632007108 "B2B"
"Cristian Techera" "Wing" 2.32848232848233 0.798336798336798 0.371562470469683 0.131547871140571 0.153857288680321 16.7821231429635 16.1634261168045 12.8134171907757 11.3097713097713 4.02894356005789 0.141365976799631 0.891591192967089 0.368087554057781 "VAN" 0.157509157509158 0.0695970695970696 0.412843416311503 -0.475074906367041 0.637231503579952 18.8403717109571 0.663051485224029 27.8752598752599 -0.719738698303078 0.459669873863597 0.405727923627684 0.144534744360669 0.159572810978498 0.164777411506809 "attack"
"Michael Ciani" "CB" 0.0552677029360967 0.0552677029360967 0.0134694877481555 0.00419947344250335 -0.0134694877481555 7.54899331036927 19.837945962221 0 17.9067357512953 17.740932642487 0.150410795280293 0.403671415032816 0.36711053166327 "LAG" 0.0120192307692308 0.00240384615384615 0.909429099985756 4.60215355805243 0.814024390243902 22.9006909672415 0.807675758785591 36.2556131260794 0.230173526032597 0 0.49390243902439 0.489329268292682 0.243713543943189 0.075984222600295 "def"
"Bradley Wright-Phillips" "F" 2.4159881569208 1.27905255366395 0.40698560186367 0.179338769257499 0.00696905719008399 16.6541680820388 18.2352607506998 13.7142857142857 9.55736491487787 0 0.101142181211488 1.06469139235184 0.364809493917051 "NYRB" 0.15863453815261 0.0742971887550201 0.342643414361797 1.14403301886792 0.636636636636637 13.9621087972175 0.728313979248072 23.6624722427831 -2.1693125748352 0.57957957957958 0.403903903903904 0 0.168455131163547 0.140212197492408 "attack"
"Andrew Farrell" "FB/WB" 0.366285119667014 0.899063475546306 0.0209026820251034 0.0747217153364882 -0.00107689343124114 23.8868152939146 22.4167823858425 14.6049515608181 28.20395421436 11.4880332986472 0.174789421414647 0.425994280557144 0.363982242588883 "NER" 0.0134680134680135 0.0325476992143659 0.854429881342169 5.7482895888014 0.70730198019802 20.9485337691708 0.701321046606356 53.8106139438085 0.321837708524562 0.271413955173774 0.524133663366336 0.2134900990099 0.0570666972333078 0.0831106116184782 "mf"
"Kim Kee-Hee" "CB" 0 0.295498268564833 0 0.0223878270641639 0 0 24.2202601678607 1.98287153652393 17.8407079646018 20.3893805309735 0.178082535409229 0.389870495305712 0.358502905223258 "SEA" 0.0120663650075415 0.0105580693815988 0.919543565209114 5.75701694915254 0.822490706319703 23.4916114847708 0.799547921026603 39.74451712197 0.911849922907264 0.0498904422574513 0.448884758364313 0.513011152416358 0 0.0757629720569816 "def"
"Cristian Penilla" "Wing" 2.50351053159478 1.31594784353059 0.205432799923094 0.180839131375704 0.0321964897946349 20.8311891225925 19.0547190120813 17.0431293881645 13.4162487462387 2.47715736040609 0.132397191574724 0.751855339787109 0.355737879880226 "NER" 0.141768292682927 0.0625 0.473146709287128 1.3726517571885 0.61980198019802 20.2226944670574 0.698397799140525 32.4172517552658 -2.54786044957047 0.525742574257426 0.413861386138613 0.0764147861486656 0.0820578932385116 0.13742119968108 "attack"
"Brek Shea" "Wing" 1.14558472553699 0.859188544152745 0.101539453903022 0.0802239753729911 -0.0241901457097772 26.5909301405697 19.130226356353 12.3444976076555 17.1158277744087 8.04715127701375 0.184514403265419 0.496830862130493 0.352917361696082 "VAN" 0.0631578947368421 0.0394736842105263 0.710337035390102 2.21457871396896 0.708006279434851 18.106655934909 0.717254916381448 36.5741626794258 -0.338261152247781 0.337519623233909 0.467975929467742 0.220022843654615 0.0886354816361798 0.0933717935591201 "B2B"
"Brandon Bye" "FB/WB" 0.543396226415094 0.362264150943396 0.0273333050233473 0.0189421493877023 0.021340265022091 27.6192146805275 28.5768544738304 15.2947103274559 24.7604562737643 9.05291723202171 0.180087484494353 0.429112329210125 0.351776237742391 "NER" 0.0278422273781903 0.0162412993039443 0.819776580155392 3.33188588007737 0.647058823529412 17.054754591407 0.680517676033462 48.2415094339623 -1.61410554872369 0.317044605504991 0.513260396788762 0.187658249881551 0.0503008738276878 0.0522882248723033 "B2B"
"Chris Mueller" "Wing" 1.36827586206897 0.706206896551724 0.14281059203916 0.132144748027373 -0.0519654527860989 18.4524820128969 18.8846519183486 15.4549696686888 11.2551724137931 3.89931350114416 0.139168654666378 0.655387913167995 0.34193810305582 "ORL" 0.0702127659574468 0.0382978723404255 0.521733916945416 -1.01785288270378 0.749627421758569 14.6873727853573 0.764144016202156 29.6165517241379 -0.429931470196821 0.521835553735069 0.380029806259315 0.131659942638297 0.104372660512491 0.187119027968448 "attack"
"Ola Kamara" "F" 1.84293193717277 1.23979057591623 0.45048286078137 0.13033846648924 -0.0947002120738367 14.079652022392 19.8302583164161 11.2251308900524 12.8335078534031 1.82244556113903 0.117605858285046 0.964228153499309 0.341112253448569 "LAG" 0.121546961325967 0.0626151012891344 0.35376715791862 -1.50359430604982 0.747340425531915 15.5776003365914 0.785225565849922 25.1979057591623 -0.95462619540579 0.445478723404257 0.509308510638296 0.0723252788766528 0.244438143208074 0.105129421872656 "attack"
"Jose Aja" "CB" 0 0.117287721441662 0 0.00529407291273814 0 0 27.1499490020037 0 13.7813072693952 23.1056811240073 0.159034608277966 0.367855321931374 0.34018452277968 "VAN" 0.0129198966408269 0.00775193798449612 0.924778037717624 5.98385601577909 0.794670846394984 23.0204655162622 0.788882449421109 37.41478313989 0.216571617505138 0 0.36833855799373 0.617554858934169 0 0.0451374862403766 "def"
"Johan Kappelhof" "CB" 0.0347322720694645 0.243125904486252 0.00205555478522875 0.0154162284925603 -0.000753181864086717 22.6960106626693 18.945169236316 2.98832684824903 24.0347322720695 22.0202604920405 0.163129639139163 0.372523323678977 0.338584892353207 "CHI" 0.00686813186813187 0.0151098901098901 0.90889582163447 4.59927607913669 0.804630969609262 22.0649387863968 0.801623725894348 48 0.144347698315872 0.0622568093385215 0.500723589001448 0.45875542691751 0.0591828481913778 0.0634084160021379 "def"
"Kemar Lawrence" "FB/WB" 0.40506329113924 0.294591484464902 0.0243036103829877 0.0442435628648127 -0.0139345975019326 21.602784086937 14.4831572521994 11.8263590144701 19.5166858457998 10.4211737629459 0.120203536000645 0.444164884340758 0.33835005080725 "NYRB" 0.0253378378378378 0.0185810810810811 0.761766773412172 3.33652317880795 0.669326241134752 17.0427655482706 0.696085846774009 41.5373993095512 -1.11152442480396 0.284715923747078 0.46985815602837 0.250886524822695 0.059999538133001 0.150186156755946 "B2B"
"Danny Wilson" "CB" 0.0923520923520924 0.138528138528139 0.00248714861914581 0.0110565095440973 -0.00248714861914581 33.7003998561299 16.2054538830063 0 18.8860028860029 21.010101010101 0.169736776633328 0.370465100069473 0.336833670324511 "COL" 0.0131332082551595 0.0075046904315197 0.90921835892597 5.11414583333333 0.813559322033898 23.9528788894841 0.805280350510683 40.8658008658009 0.338326801641336 0 0.462146892655367 0.51412429378531 0.0269311561416882 0.0798141782714521 "def"
"Christian Ramirez" "F" 2.06152060359838 0.557167730702263 0.336498196084995 0.0532597377244115 0.0710996060870413 20.0389274195783 23.6606587354848 6.3768115942029 11.8727915194346 0 0.10770555585692 0.683273981900015 0.334727130332619 "LAFC,MIN" 0.156363636363636 0.0327272727272727 0.489887130491675 -2.93733193277311 0.712574850299401 15.2204369748998 0.814999256216123 18.6094022054556 -1.90605696535913 0.34266611704128 0.637999619136284 0 0.163228150859923 0.0955901334366261 "attack"
"Dominique Badji" "F" 2.42212518195051 0.652110625909753 0.294249070102271 0.0795772395444298 -0.0140922941146876 18.8249241048965 24.8385481419207 9.87481804949054 7.31295487627365 0 0.116501197031956 0.773833369618237 0.334309514519551 "COL,FCD" 0.171091445427729 0.0353982300884956 0.432017444122989 -3.70383636363636 0.723684210526316 13.8290529471771 0.772107339160223 17.7001455604076 -0.857096425310493 0.557894736842104 0.413157894736841 0 0.121483840841502 0.122030275819248 "attack"
"Kelyn Rowe" "Wing" 1.23220536756126 1.17619603267211 0.0691426900104972 0.148121869641383 -0.00561736433720398 29.5721858836727 19.9060654950324 15.196261682243 25.3722287047841 6.2355460385439 0.186885636770215 0.613704770725575 0.333077001465064 "NER" 0.0688935281837161 0.0501043841336117 0.542731647777923 4.78545774647887 0.696932515337423 21.2044971515312 0.728925660691378 45.6476079346558 -1.46041055571379 0.332903789920303 0.555828220858895 0.13660181377894 0.0561129596013221 0.125932978455025 "B2B"
"C.J. Sapong" "F" 1.55159552424368 0.915043514297555 0.267803055776507 0.126068589484399 -0.0212199844603206 14.5858574099306 19.3073430000741 10.5243851604835 14.1659024593581 2.29979466119096 0.133292160846904 0.821629036858872 0.319121994500641 "PHI" 0.108606557377049 0.0450819672131148 0.38840155372388 -1.39054585152838 0.702453987730061 14.2032155310999 0.75079511669093 26.0908711963318 -1.26126216920329 0.403374233128833 0.542944785276075 0.0881455679990592 0.172598497219207 0.137773327185623 "attack"
"Antonio Mlinar Delamea" "CB" 0 0 0 0 0 0 0 0 20.7407407407407 15.7037037037037 0.156275497960163 0.351350335417087 0.316166047799486 "NER" 0.0122850122850123 0 0.899859814917114 7.28013282732448 0.84185303514377 22.600344552085 0.791045713265197 37.0962962962963 1.88476346642883 0 0.559105431309903 0.42332268370607 0 0 "def"
"Eric Miller" "FB/WB" 0 0.5376 0 0.0577525497817675 0 0 24.325278189776 0 22.1782178217822 10.2111200644641 0.165213658536585 0.349984378636084 0.308196807476652 "MIN" 0.00680272108843537 0.0272108843537415 0.880601610499642 0.242056451612903 0.696629213483146 16.7762397584567 0.734305958281017 41.0112 -1.54516851625442 0 0.540784415520204 0.248983693831541 0 0.107426617897633 "B2B"
"Harold Cummings" "CB" 0 0.0482412060301508 0 0.00194968532286646 0 0 27.8102139509929 0 19.8753768844221 23.348743718593 0.171437037768696 0.304877029245479 0.299189635260797 "SJE" 0 0.00362976406533575 0.98134528534748 6.84602040816327 0.858707557502738 22.2547725719966 0.820994413571039 44.0442211055276 1.66104604991237 0 0.451259583789704 0.530120481927712 0 0.0404153520052526 "def"
"Darren Mattocks" "F" 2.32810271041369 0.684736091298145 0.492935638327114 0.0588134081617004 0.049886588674161 14.0963003625034 22.6123679805833 10.0545193687231 9.6 0 0.137766988771326 0.838407420374098 0.293209852001556 "DCU" 0.169421487603306 0.0413223140495868 0.349722396148075 -3.77951923076923 0.7003367003367 13.6173246118205 0.806320823954813 20.3366619115549 -2.15536329001401 0.494403624963166 0.472053872053873 0 0.211732771119674 0.0858920815028167 "attack"
"Jalil Anibaba" "CB" 0.0665050225147212 0.166262556286803 0.00208602780445951 0.0110975491500768 -0.00208602780445951 31.7894276719696 23.0378305039245 2.14285714285714 21.2483546934534 17.0917907862833 0.137085579607405 0.336294537790302 0.292357840729519 "NER" 0.0159651669085631 0.011611030478955 0.869350548036019 8.20089670828604 0.735392320534224 24.9980543950113 0.732671978591144 39.836508486318 0.108368924901194 0.0537912890531838 0.53338898163606 0.429048414023371 0.0313664701639302 0.0667471341588994 "def"
"Chad Marshall" "CB" 0.034795215657847 0.034795215657847 0.0073673876494599 0.00293771522988957 -0.0073673876494599 5.95785196190708 13.2871827337476 2.28722700198544 13.6049293222182 20.8075389633925 0.158282871866708 0.415485629923762 0.292201428330632 "SEA" 0.0286144578313253 0.00451807228915663 0.703276857936694 5.97986857142857 0.853658536585366 22.8511476314628 0.810961430568884 35.6650960492932 1.52279638710468 0.0641306839276203 0.381463414634147 0.583414634146341 0.211735651300624 0.0844287116590139 "def"
"Raheem Edwards" "Wing" 1.57894736842105 0.894736842105263 0.173129802381852 0.0919400390340357 -0.000908060095416014 20.3966282109375 19.4572743959 12.8246289169874 15.1973244147157 4.39143022582513 0.158971781431751 0.619033856146669 0.279913825774126 "CHI,MTL" 0.0878048780487805 0.0512195121951219 0.452178540793423 -1.2970989010989 0.750825082508251 16.8915889220509 0.77947093487376 31.8947368421053 -0.913651922815722 0.402092325780133 0.476483768778214 0.137685106090227 0.10964887484184 0.102756514214511 "attack"
"Justen Glad" "CB" 0.0307101727447217 0.153550863723608 0.00424660180141438 0.0105925064563661 -0.00205752824495188 10.1762271987215 20.7117503786568 0 22.5719769673704 27.5777351247601 0.189719005558032 0.318018340193629 0.277633191311675 "RSL" 0.0116033755274262 0.00632911392405063 0.873010000437819 4.18061188811189 0.865617433414044 22.7399190009726 0.835613554278186 50.7332053742802 1.52219296222457 0 0.444915254237288 0.54358353510896 0.138279971158556 0.0689836982970844 "def"
"Danny Hoesen" "F" 2.67276887871854 1.31807780320366 0.323366870151865 0.128484291184188 0.0328812767039802 18.6718943163731 22.4350612313289 11.4599542334096 8.82379862700229 1.5 0.11041784117453 0.76119460761168 0.275635096986391 "SJE" 0.180327868852459 0.0819672131147541 0.362108578056304 -0.434636591478697 0.691507798960139 16.3919419480242 0.76020735568743 21.1258581235698 -1.4513370885729 0.542461005199306 0.417677642980936 0.0710030329289428 0.120985721109901 0.0974785334157816 "attack"
"Corey Baird" "F" 1.85071675729115 0.996539792387543 0.2836952902651 0.170767363358976 0.0576826697458109 17.7971654833171 20.4916562844556 9.75222993062438 9.40231039678553 0 0.113541115355665 0.645369862496103 0.245985619450747 "RSL" 0.121495327102804 0.0685358255451713 0.381154487907673 -3.26918238993711 0.75177304964539 13.9423492166088 0.821213158521246 20.0731586752348 -1.39388232389065 0.485834346671915 0.468402135852471 0 0.153289415653392 0.171360305592861 "attack"
"Will Bruin" "F" 1.34789391575663 1.29797191887676 0.218225479845275 0.160027381590682 0.0227284391194801 17.9052314283935 22.7369476880131 9.65531691985333 11.98127925117 0 0.117953076107502 0.683391018758377 0.229575700096091 "SEA" 0.110769230769231 0.0830769230769231 0.335936080215389 -2.424703125 0.727272727272727 12.3806833884393 0.805957299166105 21.9656786271451 -1.72836001912443 0.439563788751845 0.545454545454543 0 0.161901079375951 0.123290326441859 "attack"
"Jo Inge Berget" "F" 1.91767554479419 1.04600484261501 0.314760305642582 0.159186126729957 -0.0551719450592654 16.4903581484592 19.4221364163611 10.0532687651332 9.58837772397094 0 0.097626477945279 0.805336057881665 0.224157451238056 "NYC" 0.150943396226415 0.0792452830188679 0.278340264345886 -2.36724576271186 0.668555240793201 13.307390717932 0.714345639893421 20.5133171912833 -0.939312981058263 0.490084985835695 0.46742209631728 0 0.164136371503013 0.152184885045075 "attack"
"Marcelo Silva" "CB" 0.0574850299401198 0 0.00360983460709643 0 -0.00150575162197041 14.1534200813796 0 0 14.3137724550898 28.8 0.165814904843778 0.252089479508797 0.221301925379622 "RSL" 0.0091533180778032 0 0.877870531570121 3.87495405819296 0.86604774535809 22.3235939732163 0.839343678611343 43.3437125748503 1.15745339365062 0 0.33023872679045 0.664456233421751 0.0627960811859483 0 "def"
"Teal Bunbury" "F" 1.99258710155671 0.889547813194959 0.323139036800907 0.0741938938955744 0.0236802127812547 16.440061700065 21.1407458986318 13.3076352853966 10.6034099332839 0 0.11214201350727 0.697685388395431 0.215485244895731 "NER" 0.133466135458167 0.0557768924302789 0.308857328073494 -3.38069868995633 0.662807525325615 14.4923787413744 0.77179114493594 24.5871015567087 -2.67959132337676 0.541244573082489 0.431259044862517 0 0.162170595477836 0.0834063023876082 "attack"
"Dominic Dwyer" "F" 2.25125628140704 0.321608040201005 0.342590018482354 0.0337084387919627 0.0236972723671527 16.9812066534357 16.7242091293195 5.30779277318241 7.43718592964824 0 0.0836399571077143 0.636742646285985 0.211396591262299 "ORL" 0.248366013071895 0.0163398692810458 0.331996910361416 -4.15502512562814 0.627760252365931 17.0858225649285 0.748005267502946 12.7437185929648 -1.53236863511292 0.416502666349882 0.583596214511042 0 0.152177262674081 0.104812176868759 "attack"
"Cory Burke" "F" 3.13725490196078 0.43921568627451 0.487969375728468 0.0641039572575393 -0.0824617876855443 15.753425983811 16.1747124643253 7.33924914675768 8.04790419161677 0 0.127586105161294 0.914408863947299 0.200421155322017 "PHI" 0.257510729613734 0.0300429184549356 0.219181116045665 -2.26117834394904 0.635627530364372 14.1901755022917 0.724485734138291 15.4980392156863 -1.37712792672363 0.473559851321661 0.51928531600766 0 0.155540238513449 0.145950974113147 "attack"
"Gyasi Zardes" "F" 2.0822966507177 0.857416267942584 0.423149122769484 0.109886803081247 -0.0116588525457138 13.8731034484166 23.2073155186318 7.25741626794258 4.62392344497608 1.71428571428571 0.0866414204403728 0.828819027717246 0.192990297953862 "CLB" 0.226130653266332 0.0628140703517588 0.232849743429999 -4.07304276315789 0.729016786570743 14.0827355881543 0.782226840717544 12.7693779904306 -0.679459294291774 0.568345323741008 0.3621103117506 0.134249743062693 0.203212699124132 0.128160389754356 "attack"
"Nemanja Nikolic" "F" 1.57438500585709 0.749707145646232 0.346304316973877 0.0896647776723296 -0.00639405911937742 15.3014800901049 19.8677782355392 7.213217938631 10.8332682545881 1.54738878143133 0.113025758127821 0.685969796313369 0.170423139250464 "CHI" 0.122596153846154 0.0528846153846154 0.248441170684738 -5.33337974683544 0.782178217821782 14.2580507013518 0.836325836801293 18.9301054275674 -1.02502013593388 0.381044784258126 0.572277227722773 0.0817422167748685 0.219961645776314 0.119599737301477 "attack"
"Kortne Ford" "CB" 0.158546655656482 0.0792733278282411 0.00405057052472849 0.00217168694905933 -0.00405057052472849 33.14496587576 33.0058725835267 0 22.5928984310487 20.7696118909992 0.199878899053592 0.188968750485925 0.157365952681954 "COL" 0.0149700598802395 0.00898203592814371 0.832761778216207 3.86280777537797 0.794168096054888 19.6041593560433 0.767683831070698 46.2163501238646 1.22400606328254 0 0.488850771869639 0.449399656946827 0.0255481297158657 0.0273949259928213 "def"
